,Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Sentence,Adjective Density,Spellcheck Percentage,Syllable Ratio,Latinate vs Germanic
6673,6708,32CXT5U14F2A8XW53TI8VNN6BVRU8G,2.0,3.0,3.8,4,17,0.0,1.0,50.0,What should I do?,0.0,0.0,1.0,0.0
6674,6709,3S1WOPCJFFSI3IV24X0UGVAH5IRJE8,4.6,2.6,5.2,4,21,62.5,1.75,50.0,What's in the future?,0.0,0.0,1.25,100.0
6675,6710,3OJX0UFJ0Y6AM2FF8LOMVJIHV19U95,4.0,4.0,4.2,11,70,59.0909090909,2.63636363636,72.7272727273,"What's more surprising is that, globally, the picture's much the same.",23.07692307692308,0.0,1.4545454545454546,16.666666666666664
6676,6711,311HQEI8RRFNUILWZBPAYF6Q2T0Z7N,2.2,2.2,4.4,6,28,58.3333333333,9.16666666667,66.6666666667,What's the best thing to do.,14.285714285714285,0.0,1.0,0.0
6677,6712,3M47JKRKCW0P6M647BK5FH9Q89986S,2.8,3.6,3.6,6,40,66.6666666667,3.16666666667,50.0,what's wrong with my theme installation?,14.285714285714285,16.666666666666664,1.5,20.0
6678,6713,356TQKY9XEW8AMK9QLPXLV9M3KT87R,3.6,5.0,5.0,20,123,65.0,5.3,60.0,"""What the prime minister has offered in specifics on restraints on a policy of settlements ... is unprecedented,"" she said.",10.526315789473683,0.0,1.631578947368421,33.33333333333333
6679,6714,3H5TOKO3D8IONLJ2V8USY5TL6ND64J,2.8,3.4,4.4,4,21,100.0,2.0,50.0,What type of network?,0.0,0.0,1.25,50.0
6680,6715,3XU9MCX6VNB76Q2ZJIE2GLNJIWV2RH,4.0,3.4,4.6,6,36,33.3333333333,10.6666666667,83.3333333333,What use cases are being discovered?,0.0,0.0,1.6666666666666667,33.33333333333333
6681,6716,3XBXDSS887IX48AJ2N2ZKZ8GPD7LXL,3.6,4.6,3.6,27,146,68.5185185185,4.74074074074,62.962962963,"""When a collector's report is bluntly denied by a Chief Justice of a High Court, we have to resort to some independent inquiry,"" the CJI told TOI.",10.714285714285714,3.7037037037037033,1.4074074074074074,15.0
6682,6717,3IJ95K7NDWBC6MIEPQIA95CARIBGNQ,4.0,4.6,3.0,35,185,65.7142857143,4.82857142857,54.2857142857,"When asked if the Governator was rusty since he hasn't been on screen since 2004's Around the World in 80 Days and has spent most of his time in Sacramento, Stallone laughs and says no.",5.405405405405405,2.857142857142857,1.2,4.761904761904762
6683,6718,3FTID4TN8KXM4D0T7JO13DFPRJ1LYR,4.0,4.4,4.0,26,183,69.2307692308,3.96153846154,76.9230769231,"When Corben appeared in Parramatta Local Court yesterday his solicitor, Mitchell Cavanagh, told the magistrate the sex was consensual and said both participants were completely naked.",7.6923076923076925,7.6923076923076925,1.8461538461538465,11.11111111111111
6684,6719,3XEIP58NLZMM93AY35QKHKORXD5LZI,4.4,5.2,3.6,29,179,65.5172413793,5.86206896552,72.4137931034,"When feeding our pets takes 17 times more land than feeding our supposedly rapacious electricity demand, it's difficult to argue that energy sprawl, for solar, is a major problem.",10.0,0.0,1.6551724137931034,16.666666666666664
6685,6720,3VJ4PFXFJ26ORLPK0R2MRET11JRUAK,3.8,4.8,4.0,27,137,44.4444444444,3.55555555556,66.6666666667,"When he was appointed, ""People said, 'He's the 60th vote.' It could be the difference - as long as the other 59 are in place,"" Kirk said.",7.4074074074074066,3.8461538461538463,1.2692307692307692,25.0
6686,6721,3AXFSPQOYPXA9WVYZ8K0YDVHHJ6JFQ,2.4,1.8,3.6,8,33,43.75,2.625,50.0,"When he was on his game, that is.",0.0,0.0,1.0,0.0
6687,6722,3BDORL6HKJCK48U1GB38SYW5UN8RCF,3.2,5.0,3.4,11,62,54.5454545455,2.09090909091,63.6363636364,"When I click to install script, the browser tends to download.",0.0,0.0,1.2727272727272727,11.11111111111111
6688,6723,3WPCIUYH1977PFD7KW3ECJF538HDTE,3.4,5.0,3.8,21,106,61.9047619048,4.0,57.1428571429,When idle you should be safe to remove power by unplugging the USB or for that mater powering down the PC.,9.523809523809524,0.0,1.2857142857142858,9.523809523809524
6689,6724,30Y6N4AHYOVU900FG7YJC4ENFNKRDF,3.0,4.6,3.4,16,78,31.25,5.5,56.25,When I exit Impress it then tells me that it is going to recover the document.,0.0,0.0,1.4375,10.0
6690,6725,3DGDV62G7N8MUDMK6QADBQN4HE7P2C,2.8,3.8,3.6,12,67,25.0,3.08333333333,66.6666666667,"When I first installed Feisty, this was, to put it shortly, broken.",0.0,0.0,1.25,0.0
6691,6726,3H5TOKO3D8IONLJ2V8USY5TL6NE46I,3.8,4.6,4.2,15,77,53.3333333333,3.86666666667,60.0,"When I hotplug it into the PCMCIA slot, it does appear as serial port ttys04.",6.666666666666667,6.666666666666667,1.4,40.0
6692,6727,3DZKABX2ZH4CXFBIPV8ITVL8FTKVCB,4.0,4.8,3.4,28,157,55.3571428571,4.32142857143,64.2857142857,"When I'm interacting with a friend or a family member, they'll often drop a hint of some kind indicating a Christmas or birthday gift they'd like to receive.",0.0,0.0,1.4642857142857142,19.230769230769237
6693,6728,3CZH926SIBDS00CH1QDQATLYNL1E4C,4.6,5.6,4.8,22,135,65.9090909091,5.63636363636,72.7272727273,"When immigration authorities said they found him to ""lack good moral character,"" he filed a complaint in U.S. District Court in Yakima.",8.695652173913043,0.0,1.5,25.0
6694,6729,3TX9T2ZCB802KXMX7JXMQV57VK9WZM,3.0,5.2,3.6,20,114,50.0,2.65,60.0,"when i reattached the monitor to the g3 and booted it, suddenly everything is much larger, even the yaboot prompt.",5.0,15.0,1.5,37.5
6695,6730,3IVEC1GSLOYJJH1QS95F9BRNG9O1J8,3.0,3.4,4.2,9,41,11.1111111111,8.66666666667,55.5555555556,"When I run ""startmol"" this is what I see:",0.0,11.11111111111111,1.1111111111111112,14.285714285714285
6696,6731,38VTL6WC49C82OX8FW8UMOJS5T0Y5F,3.6,4.2,4.6,10,46,50.0,12.0,60.0,"When I run the card in windows, it works good.",10.0,0.0,1.1,14.285714285714285
6697,6732,3EPG8DX9LJPETA57O9CB9XQG1OYP5D,3.4,4.2,3.2,10,53,50.0,8.4,60.0,When I select the desktop I got the following message,10.0,0.0,1.5,40.0
6698,6733,3VP28W7DUMJ09B02HUNMM7J70HJZFR,2.2,3.0,3.8,22,110,68.1818181818,7.40909090909,68.1818181818,When is the best time of year/month to visit New York for pleasant weather without being too hot or too cold !,18.181818181818183,0.0,1.3333333333333333,14.285714285714285
6699,6734,34YWR3PJ279K7CLXDUGGMFGSMFWX0O,4.0,4.4,3.0,11,61,54.5454545455,4.18181818182,54.5454545455,"When it comes to holidays, Halloween is one of our favorites.",0.0,0.0,1.3636363636363635,0.0
6700,6735,3O0M2G5VC51B54L0TFX4IFKNWOM49T,4.8,6.0,2.4,32,173,56.25,3.1875,46.875,"When it comes to same-sex marriage, for example, 58 percent are for it, and 35 are opposed, while the older generations are 60 percent against it and only 31 percent for it.",6.0606060606060606,0.0,1.40625,40.0
6701,6736,360ZO6N6J0IR9UA6ZJX0491NIF6M95,5.0,5.4,3.0,39,232,74.358974359,4.05128205128,69.2307692308,"When it did occur, lupus nephritis led to a 4-fold increased relative risk of kidney transplant failure; however, the overall risk for the loss of the new organ attributed to lupus developing in the transplanted kidneys was only 7%.",10.0,0.0,1.5897435897435896,17.391304347826086
6702,6737,3CMV9YRYP20W9O5ULJNYTQ01EFSJLV,4.6,5.0,2.2,14,64,35.7142857143,6.78571428571,64.2857142857,"When it does not, I am able to get it connected with wifi radar.",7.142857142857142,7.142857142857142,1.1428571428571428,0.0
6703,6738,30IRMPJWDYI2N66P8OK6GH9DZWHRKS,2.6,4.6,4.0,23,113,54.347826087,4.47826086957,60.8695652174,When I toured the facility I found that each room has it's own kitchen and bath and is much cheaper than a hotel.,8.333333333333332,4.3478260869565215,1.2173913043478262,12.5
6704,6739,3511RHPADUDD7CO7TOW7VHMSOWMRLV,4.0,4.4,3.6,20,91,42.5,6.3,55.0,"when I use startmol -X, by screen leaves the gui mode and I have to restart to get it back.",10.0,15.0,1.05,5.0
6705,6740,32K26U12DMNM27HWPR3TD13Q0TWVDB,3.4,4.0,3.6,19,110,39.4736842105,6.15789473684,68.4210526316,"""When I was attacked, they took away the biggest thing that I enjoyed,"" Arreola recalled, ""which was my legs.""",5.263157894736842,5.263157894736842,1.263157894736842,0.0
6706,6741,3VDI8GSXAESR3FVAJOTRR8MF2NC8GU,3.6,5.0,2.8,13,69,19.2307692308,5.84615384615,46.1538461538,"when i was installing ubuntu, i felt like it was partitioning for me.",7.6923076923076925,30.76923076923077,1.3846153846153846,16.666666666666664
6707,6742,3R868ACW4RB6NBWXSET44SJJ1WJZGQ,4.6,5.0,5.4,21,118,50.0,3.42857142857,71.4285714286,"""When I was police chief, I relied too heavily on the people who have the science and biology degrees,"" Bradford said.",9.523809523809524,0.0,1.5238095238095235,6.25
6708,6743,3D1TUISJWHZ3X38ICFUZ8CHKERWUIO,4.6,5.4,4.0,37,215,71.6216216216,4.02702702703,64.8648648649,"When MacArthur arrived at the dock with his family and key commanders, he found waiting for him a trio of tiny, dilapidated motor torpedo boats crewed by dirty, emaciated men with long, unkempt beards and wild eyes.",16.216216216216218,0.0,1.4594594594594594,16.666666666666664
6709,6744,3EHIMLB7F6Y53BQL3UB9C8YGHNP8HT,4.0,5.2,3.4,38,228,59.2105263158,4.07894736842,57.8947368421,"When Pelosi was asked by a reporter exactly what in the Constitution permits the federal government to force people to purchase a service, her answer was, ""Are you serious? Are you serious?"" before moving on to another question.",7.894736842105263,0.0,1.631578947368421,17.24137931034483
6710,6745,3M7OI89LVXNRIPWHON0AH359Y0U6CW,3.8,4.0,3.6,128,666,49.609375,6.234375,60.15625,"When recently asked if she's more drawn to do family-friendly projects or going in the opposite direction because of her daughters, Jen told HuffPo, ""I don't really feel like I'm driven away from doing family stuff or towards it. I look at the scripts that come my way. I look at the script that we're developing in my production company. It's much more about finding something that I like to do than it is about some overall thing like, 'I better stay away from family movies' or 'I'd really like to do a family movie.' I mean, if a family movie came along and it was great, then I wouldn't care if I had no family or a family of ten kids, I'd still want to do it.""",4.37956204379562,1.5625,1.34375,15.126050420168069
6711,6746,34R0BODSP0YAWJGHFVW0FLRCNHWE5H,3.8,5.0,4.0,12,75,58.3333333333,5.33333333333,75.0,"When safely removed from Windows, my USB Flash/Thumb drive's LED turns off.",0.0,0.0,1.25,0.0
6712,6747,306W7JMRYXXVCYNZ321DQXVIMAKB8G,5.4,6.0,3.4,29,153,63.7931034483,3.8275862069,62.0689655172,"When sectarian violence was at its peak, he said, people in Baghdad were not interested in his work, so he left for Dubai and the northern city of Erbil.",10.344827586206897,3.4482758620689653,1.4137931034482758,4.3478260869565215
6713,6748,3IHWR4LC7CC5Z6159CTUCKZVH048IM,3.6,3.8,3.8,14,83,60.7142857143,6.71428571429,71.4285714286,When the aiprort is completed Nascar plans to take over the small commuter airport.,7.142857142857142,14.285714285714285,1.2857142857142858,11.11111111111111
6714,6749,3AC6MFV69JHKN7R8CKBMPSVKGWWZHP,4.8,5.4,3.4,33,178,56.0606060606,7.12121212121,57.5757575758,"When the nurse realized what happened, the school called Troy to appear - and the nurse asked her to sign the consent form even though the shot was already given to her daughter.",0.0,3.125,1.28125,11.11111111111111
6715,6750,3OB6JN3A9POXDU6ST0XMVU1HO1CRMX,4.4,5.4,3.6,32,173,71.875,8.09375,53.125,"When the pigeon catches on to that, the reward is given for larger movements to the left, and so on, until the pigeon has turned a complete circle before getting the reward.",6.25,0.0,1.40625,15.0
6716,6751,3VW0145YLXBGF6NFLVODT3FQEKIJMX,5.0,4.6,4.6,11,70,45.4545454545,6.09090909091,72.7272727273,"When the service was originally launched, it came with little fanfare.",9.090909090909092,0.0,1.5454545454545454,28.57142857142857
6717,6752,3QXFBUZ4ZJFP1C2NMRUWN044ZE4GUI,3.4,3.8,4.2,18,90,44.4444444444,4.83333333333,72.2222222222,"""When the situation was bad, I took care of the garden more than when it's good,"" he said.",15.789473684210526,0.0,1.2222222222222223,5.88235294117647
6718,6753,3YGYP1364083VCRS51CM89QHTRMRNX,3.2,4.2,4.8,21,128,40.4761904762,5.14285714286,80.9523809524,"""When the situation was dangerous, people from other neighborhoods were unable to come here, and we couldn't go there,"" he said.",13.636363636363637,0.0,1.5238095238095235,10.0
6719,6754,338431Z1FKELDXR46GCZNYQMJ1RROC,3.4,4.6,3.8,23,131,60.8695652174,4.34782608696,65.2173913043,"When the wine was decanted, the particular funnel that the sommelier used caught my friend's eye - it was quite an interesting one.",13.043478260869565,9.090909090909092,1.5909090909090908,0.0
6720,6755,3ECKRY5B1PVKJ22SI2T7P4WZG9BZII,3.4,4.8,3.8,12,66,41.6666666667,7.58333333333,66.6666666667,When they were ahead going into the fourth quarter they were 57-7.,7.6923076923076925,0.0,1.25,11.11111111111111
6721,6756,3MDWE879UG1VQ3698U7RQTQT6G2B95,5.0,4.8,3.8,24,132,54.1666666667,6.16666666667,66.6666666667,When USB storage is mounted it will show up in Nautilus under Places and will disappear from that list when the unmount is complete.,4.166666666666666,4.166666666666666,1.3333333333333333,6.25
6722,6757,3W0XM68YZOUEU178AU5RAQR0VYO1K7,1.8,2.4,4.2,8,35,31.25,7.75,62.5,when was the last time you tried it,12.5,12.5,1.0,16.666666666666664
6723,6758,33KGGVH24TGKE16F9DKG0KZ2R72X1R,5.0,5.0,3.4,67,381,58.2089552239,5.83582089552,53.7313432836,"""When we dump garbage in the drains that are built by government we simply aggravate the problem of erosion. And this waste combined with the force of the flood and trying to erode the soil and sometimes they actually block the channel that has been created for flood dispersion and the floods come back and actually destroy their homes, and at that point they call on government.""",0.0,1.4925373134328357,1.3582089552238803,17.391304347826086
6724,6759,3N2YPY1GI5XRUDVWLMEDJJLB05XVE4,2.8,5.0,4.0,18,98,61.1111111111,4.44444444444,55.5555555556,When we were leaving the restaurant I quickly scribbled a few notes about the style of the funnel.,5.555555555555555,0.0,1.2777777777777777,8.333333333333332
6725,6760,3TD33TP5DK19VMGE00LRMO1DCYKBAK,3.4,5.2,4.0,11,59,81.8181818182,2.72727272727,54.5454545455,"when x starts, the monitor only displays 1/4 of the screen.",0.0,9.090909090909092,1.3636363636363635,20.0
6726,6761,31HLTCK4BKUPERRNRH41JM6NDLDGV7,2.6,4.0,4.0,17,88,20.5882352941,5.47058823529,64.7058823529,"""When you don't share it, you're kind of really abusing the reason it was given to you.""",5.263157894736842,0.0,1.2941176470588236,26.666666666666668
6727,6762,3D06DR5224I5EDKBRPB004C7OXOMAK,2.8,3.0,3.2,10,46,60.0,5.9,60.0,When you get the result look for the http row.,0.0,10.0,1.1,0.0
6728,6763,3V0TR1NRV91PANV5LLB4EAV72644A8,4.2,5.0,3.4,17,90,38.2352941176,5.76470588235,70.5882352941,"""When you have a team on its back,"" Pierce said, ""it's important to keep them down there.""",5.555555555555555,0.0,1.1176470588235294,0.0
6729,6764,3HO4MYYR11NN4JDHAELAB9RF5026U7,2.8,3.2,3.8,13,110,57.6923076923,1.38461538462,53.8461538462,"When you input the ipp://[ip address]:631/ipp/P1, for example, ipp://192.168.1.44:631/ipp/P1, what is the 631?",0.0,30.76923076923077,1.6153846153846154,14.285714285714285
6730,6765,32W3UF2EZNKD32S35Z7VK5LV29P4CA,4.8,5.6,3.6,28,161,51.7857142857,5.53571428571,67.8571428571,"""When you're struggling on offense, you're looking for a spark from someone and our defense has been able to give us that spark,"" Eagles coach Beau Baldwin said.",3.333333333333333,0.0,1.25,13.636363636363637
6731,6766,3RHLQY6EDS3N8UYH5V264B3DN914DA,3.0,5.2,3.6,39,232,71.7948717949,6.15384615385,69.2307692308,"When you see shows that fit young characters into pre-made boxes, on a sitcom such as ""Gary Unmarried,"" you're often seeing the work of lazy scriptwriters who don't extend the art of serial character development below a certain age.",14.285714285714285,0.0,1.5384615384615383,32.142857142857146
6732,6767,3WA2XVDZELG6FNGVKE657R5CJC7E6X,4.0,4.4,4.6,22,114,52.2727272727,3.90909090909,63.6363636364,"""When you take care of the garden, you forget the war. But when the situation is good, you're too busy with work.""",8.695652173913043,0.0,1.2272727272727273,8.695652173913043
6733,6768,3CZH926SIBDS00CH1QDQATLYNL24E3,4.2,4.0,4.4,11,60,36.3636363636,5.54545454545,63.6363636364,when you unmount the drive any buffered to write is written.,0.0,9.090909090909092,1.181818181818182,0.0
6734,6769,3D7VY91L64WAXNP3X3BWVFWD6F9MBF,2.8,4.8,5.2,28,140,51.7857142857,6.82142857143,57.1428571429,"""When you've got a team on its back, when we're up 15 points in the half, we didn't want to give them any confidence in that third quarter.""",6.451612903225806,0.0,1.1785714285714286,10.0
6735,6770,30EV7DWJTUU4LSXMKFIZEUXS1OBY6V,4.8,6.0,3.8,19,120,78.9473684211,3.78947368421,63.1578947368,"Whereas Cavallari was introduced as the anti-heroine off the bat, a role already occupied to perfection by Heidi Montag.",5.0,5.263157894736842,1.736842105263158,14.285714285714285
6736,6771,3DFYDSXB2VZZSESOUXFZKDWKR6LUJ0,2.6,3.8,4.4,7,32,42.8571428571,7.14285714286,57.1428571429,where can we go in the evenings?,0.0,14.285714285714285,1.0,0.0
6737,6772,31J7RYECZKPPE7PQVUHSPQ4FKYT1LA,2.0,3.0,3.4,7,54,64.2857142857,3.57142857143,71.4285714286,where does one download the debian mol-drivers-macosx?,11.11111111111111,42.85714285714285,1.5714285714285714,0.0
6738,6773,3EQPA8A373VGEDMY0KE715BZTO0ZJU,4.4,4.6,3.6,6,41,41.6666666667,6.5,83.3333333333,Where do intel-users post their messages?,0.0,0.0,1.3333333333333333,50.0
6739,6774,3BS6ERDL9261NH2VOJVL19NRJ066DW,1.4,3.2,5.2,4,21,0.0,5.0,75.0,Where have you been??,0.0,0.0,1.0,0.0
6740,6775,3UV0D2KX1LIK6ECDW1XWSB6YZMH4FL,3.2,4.2,4.4,20,109,60.0,6.9,70.0,"""Where I come from people don't get many chances to do things like this,"" she explained during a smoke break.",9.523809523809524,0.0,1.15,5.0
6741,6776,3P458N04Q0GR3MOBSHKU5397JDGX28,3.4,4.4,3.6,13,68,69.2307692308,6.23076923077,69.2307692308,Where in New York can you go for a typical English Christmas Dinner?,7.6923076923076925,0.0,1.3846153846153846,18.181818181818183
6742,6777,3KTCJ4SCVF09KP7BV6I7P3J4K3J1MC,4.4,3.2,1.8,6,51,75.0,1.33333333333,83.3333333333,whereIstand.com crowdsources its opinion database -,0.0,0.0,2.4,100.0
6743,6778,35YHTYFL1F2J0RVSGXYJ116BC6CVFM,1.4,1.6,3.6,4,16,12.5,4.25,75.0,Where is there ?,0.0,0.0,1.3333333333333333,0.0
6744,6779,351S7I5UG8VMXO8FXW3D6I4QJASJNX,3.2,4.4,4.4,12,60,29.1666666667,9.83333333333,66.6666666667,"""Where we are right now is to try to get into negotiations.""",8.333333333333332,0.0,1.4166666666666667,8.333333333333332
6745,6780,3QE4DGPGBQAQKE887L3EAW6A01H4GK,4.0,4.6,2.4,26,140,48.0769230769,6.53846153846,57.6923076923,"""Where we will see the result of this failure is in a product announcement -- moving some business out that had been planned here,"" he said.",0.0,0.0,1.32,28.57142857142857
6746,6781,3JGHED38ECQNPSBR3PNRK8XOWZVY7U,5.6,6.0,2.8,46,237,72.8260869565,5.4347826087,47.8260869565,"Whether as a candidate for Congress, a State Assemblywoman or a small town Mayor, I have always sought to act with the best interest of our District and its residents in mind - and today I again seek to act for the good of our community.",4.444444444444445,2.2222222222222223,1.4222222222222225,12.195121951219512
6747,6782,3RWB1RTQDIMXGSO9M7JELH073EZP8F,2.6,3.4,3.6,15,90,70.0,5.4,73.3333333333,"""Whether it's been stops in the red zone like against Northern Colorado or turnovers here.",6.25,6.666666666666667,1.1333333333333333,28.57142857142857
6748,6783,3L2OEKSTW89RP6GADUFXY8TJ7J1Y8H,5.6,6.0,2.8,23,138,54.347826087,4.04347826087,60.8695652174,"""Whether or not the Exchange Offer/Prepackaged Plan fails, they will still be protected at $600 per note for 30 days,"" the statement said.",0.0,4.3478260869565215,1.3043478260869563,14.285714285714285
6749,6784,32ZCLEW0BYJM09KSDBG5A79LJPTJPT,3.0,3.2,5.2,4,19,75.0,3.5,50.0,which are the best?,25.0,25.0,1.0,20.0
6750,6785,3WA2XVDZELG6FNGVKE657R5CJC76EP,4.6,5.0,3.0,24,133,64.5833333333,5.20833333333,54.1666666667,"Which, if you think about it, is kind of impressive considering that Willis and Schwarzenegger were only on the L.A. set for 6 hours.",8.0,0.0,1.2916666666666667,0.0
6751,6786,3KWGG5KP6I1T7SH9B37R6Z2VO09MCM,2.6,3.4,3.8,7,39,50.0,2.57142857143,85.7142857143,"(Which isn't very close, to be honest!)",25.0,0.0,1.2857142857142858,50.0
6752,6787,3RZS0FBRWJ9ZSVEM3JZJN3WQT5KPCL,2.8,3.6,4.8,17,92,67.6470588235,5.23529411765,52.9411764706,Which is why I was interested in Uncharted 2 as an example of developing for trophy support.,11.76470588235294,0.0,1.7058823529411764,27.27272727272727
